,Date,Tweets,Prices
9447,2015-04-15,An Apple Watch A Day amp IBM To Keep Doctor Away httptcoVgrEuiHUiH IBDNews via IBDinvestors  IBM JNJ MDT AAPL,31
9448,2015-04-15,KCA VoteJKT48ID ikffrance Apple Stock News Market Share In China Increases  AAPL,31
9449,2015-04-15,What will the DOW do tomorrow httptcoRGFWb0kA5h GOOG AAPL FB EBAY options stocks daytrading httptcoTrHZ8eww12,31
9450,2015-04-15,These assets are seeing a jump in tweets EURUSD AAPL httptcoxoHevOGiP1,31
9451,2015-04-15,RT MarketSwingPlay AAPL Choppy as heck  Selling into the pops so far,31
9452,2015-04-15,RT Ready 4 explosive week FWDG the next THCZ OSLH MDCN runner MJMD on Watch Marijuana Cannabis FB TWTR PCLN NFLX AAPL SIRI,31
9453,2015-04-16,RT Bidnessetc Apple Inc Offer WWDC Scholarships   httptcofSQlztqzlW AAPL httptcoRPNzXeYxpB,31
9454,2015-04-16,RT Stockology101 Jawbone Puts Mobile Payments Into New Up4 Fitness Band  httptcoxp3gXd9q9D AAPL GOOG PCLN K,31
9455,2015-04-16,ESF EMINI SP500 Futures TradingSignal DayTrading Monthly Weekly amp Daily Key Support Resistance Levels SPY SPX AAPL ESF ibroker FB,31
9456,2015-04-16,MCP Pushing hard again for the next round for new highs FB  NFLX AAPL MNOV TWTR PCLN,31
9457,2015-04-16,Learn stock technical analysis and charting httptco6TAu75nrSY AAPL GOOG JRJC  LIVE  INTC  TWTR httptconkc8Bprb7A,31
9458,2015-04-16,RT ACInvestorBlog AAPL The AppleWatch is already wiping the floor with the entire smartwatch market httptcocVU51fC4EX,31
9459,2015-04-16,RT beckyhiu AAPL closing LOD ,31
9460,2015-04-16,THE BINARY OPTIONS COMPETITION WIN 100000 httptcoQEwKoFFlNt LNKD AAPL GOOGL GOOLD bones options forex forextrading Bonus,31
9461,2015-04-16,FBR Capital Starts Apple AAPL at Outperform httptcoFQ4Ww6guLe,31
9462,2015-04-16,Samsung Assigns 200Member Team To Make Displays For Apple AAPL httptcowjnMRd6g99 AAPL,31
9463,2015-04-16,You may be paying much higher spreads for US Tech Giants httptcoF3popAHoym MSFT TWTR AAPL FB GOOG spreadbetting cfd,31
9464,2015-04-16,Scrap your AAPL Make 6 per month with our Top 10 Hedge Fund Artificial Intelligence lt httptcoJnYV7VSLtQ USD SPY CNBC,31
9465,2015-04-16,markdow joshuademasi Fearlicious AAPL,31
9466,2015-04-16,carlquintanilla GuyAdami MelissaLeeCNBC Sell in May coming early AAPL FB GS  not good price action 35 correction,31
9467,2015-04-16,RT AlphaHatInc AAPL and GOOG GOOGL Market Capitalization compared httptco0vnnQer3j0 Stocks Investing FinTech httptcoar6ws,31
9468,2015-04-17,RT Kristin27 If they can run NFLX this much AAPL should be at 180 the least Defying SPY action today amp all MAs,31
9469,2015-04-17,RT ppprophet 7 YEAR ECONOMIC CRASH CYCLE 1987199420012008 2015 SPX SPY DIA VIX TVIX BAC AAPL MSFT INTC UGAZ UWTI QQQ STO,31
9470,2015-04-17,AAPL  Why Is Apple Incs Mobile Payment System Struggling in the Worlds Largest Smartphone Market httptcoAOQgMsxgJ5,31
9471,2015-04-17,AAPL  Why Is Apple Incs Mobile Payment System Struggling in the Worlds Largest Smartphone Market httptcofY3D6vsWXm,31
9472,2015-04-17,DEA calls for increase in Marijuana research httptcoTILAV0sZ0w PHOT MJMD EAPH PMCB ICBU ERBB CBIS PLPL IDIX NFLX TSLA AAPL,31
9473,2015-04-17,GuyAdami RedDogT3 JustinPulitzer Cheerleading on AAPL FB n GS now all rolling over,31
9474,2015-04-17,FilmProfessor9 Turning into Nice Friday selloff  Love these pullbacks when you are a long term investor Everything on sale FB AAPL GS,31
9475,2015-04-17,RT stockjumper GOOG AAPL TWTR Shorter and Sweeter  Update from Option Millionaires  Stock Options Chatroom Earlier this week http,31
9476,2015-04-17,Stocks in the news SPY NFLX AMZN AAPL FB TWTR GS JPM MS BAC USO VA VAO DAL,31
9477,2015-04-17,RT OsirisWealth AMZN looking for entry tomorrow earnings on 23 bullish on this one AAPL LNKD TSLA probably wait until next week for ,31
9478,2015-04-17,Apple Pay plans to launch in Canada this fall sources say AAPL httptco8J5XLiN5xq via WSJ,31
9479,2015-04-17,Apple worth a trillion httptcoA8MVw0EEcH AAPL,31
9480,2015-04-17,RT stocknugget Free Video Tutorial psychology of trading httptcoth4YrUzta4 TLT TNA QQQ SPY GPRO GOOG AAPL httptcojf0YE,31
9481,2015-04-17,AAPL  Statement of Changes in Beneficial Ownership 4 httptcoc1lGDGITu7,31
9482,2015-04-17,RT allstarcharts people for some reason get mad when I sell things at Fibonacci targets But had u not sold AAPL March 20th youd be stu,31
9483,2015-04-17,LOLNitrozac and Snaggy illustrate why AAPL is worth more every generationhttpstcoPQiuMKPmDN,31
9484,2015-04-17,Broke the 20 AND 50 DMA on Apple AAPL chart AAPL  Trading aapl  httpstcobWNMRk2Wf3,31
9485,2015-04-17,I did it small but put on AAPL trade today 121119 7DTE Put Ratios for 05 Credit More as a way to lower a long entry price at support,31
9486,2015-04-17,Apple Watch Success Not Limited To Unit Sales httptcoXVTSZfXEZ6 AAPL,31
9487,2015-04-17,WSJ Apple is in talks with Canadas six biggest banks about a potential November launch of Apple Pay httptco98n2jUpRCF AAPL WSJ,31
9488,2015-04-17,AAPL SPY dumpage Waiting from the sidelines,31
9489,2015-04-17,andru08 AAPL WSJ Apple in talks to launch Apple Pay in Canada this fall httptco5RmcsINwOM,31
9490,2015-04-18,Milan  Apple Watch exclusive collection of Sport band colors revealed AAPL httptcouYXuxaJjAO httptcoDKtKY4aYje,31.0
9491,2015-04-18,RT TradingAlpha11 AAPL not what you want to see out of a wedging pattern could test the 12000 area again httptcoIB0cnlmS1q,31.0
9492,2015-04-18,AAPL  3 Interesting Things About Apple Watch PreOrders httptcohvVD1Upg67,31.0
9493,2015-04-18,Chayton Falke YouTube Channel httptcoUynV2Qvrrs trading startups stock AAPL money investor angel investoreducation capital,31.0
9494,2015-04-18,RT HedgeMind Jeremy Granthams top 10 stocks ESRX PM RCL MSFT AAPL AMZN JNJ KO GOOGL PG  httptco0b5IvAA1KE httptcoFE,31.0
9495,2015-04-18,THE BINARY OPTIONS COMPETITION WIN 100000 httptcoQEwKoFFlNt LNKD AAPL GOOGL GOOLD bones options forex forextrading Bonus,31.0
9496,2015-04-18,Apple AAPL breakout stats httptcoYrOAPbLqkd,31.0
9497,2015-04-18,Logging in now to live stock chat httptcondv5bWOOj4 GOOG AAPL FB EBAY options stocks daytrading httptcoeLfEH4IiB8,31.0
9498,2015-04-18,RT MobilePotpurri Apple App Store revenue globally is 70 higher than Google Play  AAPL mobile iOS httptcoQK1kj83xUB,31.0
9499,2015-04-18,Keep track of your car mileage with these useful iPhone apps httptco4oRqAk0mnD AppAdvice AAPL httptco6qLBz2FGLV,31.0
9500,2015-04-18,YTD Nasdaq100AMZN 2101AAPL 1302FB 354QQQ 267CSCO 036GOOG 045MSFT 104INTC 1053 httptcol7WiC3N7A2,31.0
9501,2015-04-18,Stop trading AAPL Make 6 per month with our Top 10 Hedge Fund Artificial Intelligence lt httptco8phRy3z8od USD SPY CNBC,31.0
9502,2015-04-18,Porsche to offer Apple CarPlay in future models httptcoHwFPInTOJY AppleInsider AAPL,31.0
9503,2015-04-19,Failed Apple Rootpipe Fix Leaves Backdoor On All Macs Researchers Claim httptcoHV8O5bu7W9 AAPL,31.0
9504,2015-04-19,RT alphatrends my VIDEO httptcoSI7gjLAD3s  Stock Market Analysis 41815 SPY NFLX AAPL BABA IWM SMH AMZN XLF TLT IBB,31.0
9505,2015-04-19,Free Video Leaderboard DataViz httptcoF60gxcMY8M trading startups stock AAPL money investor angel,31.0
9506,2015-04-19,1 Huge Surprise Inside of Apple Incs New MacBook  Motley Fool httptcoh3HPHSHj8s Apple  AAPL,31.0
9507,2015-04-19,PMCB Filings Updated Saturday April 18 2015 101042 PM ACAD BABA AAPL CE httptcoC4mCE57Vbc,31.0
9508,2015-04-19,AAPL  HBO Wants You to Watch Game of Thrones On Apple TV Instead of iPhone httptcoEYbeeRixjE,31.0
9509,2015-04-19,RT philstockworld April PortfolioReview  Market Pullback Boosts our Gains TZA SPY USO AAPL INTC VLO  httptco3dg88E1vkD ht,31.0
9510,2015-04-19,RT chessNwine NEW POST Weekend Overview and Analysis 041915 Video httptcoQDBCm852aj AAPL FB IBM IWM MS,31.0
9511,2015-04-20,RT YahooFinance Apple Watch will win and push Apple above one trillion dollars httptcoYPBjrpAD7r via OphirGottlieb AAPL httptc,31
9512,2015-04-20,RT CBOE Actives on open  CBOE AAPL NFLX BIDU GILD TWTR TSLA MCD AA CVX FB,31
9513,2015-04-20,RT AlphaHatInc Top 5 Stocks by Net Income httptcohcpE9WDAtb Stocks Investing FinTech AAPL XOM JPM WFC httptcoD87dckZXC9,31
9514,2015-04-20,APPLE Technicals  Daily Levels AAPL aapl httptcoBqTxpjCzDc,31
9515,2015-04-20,Sell your AAPL Make 6 a month using our Top 10 Hedge Fund Artificial Intelligence lt httptcoJnYV7VSLtQ SPY USD QQQ,31
9516,2015-04-20,Does Apple Pay Even Matter for Financial Stocks  TickerLens AAPL AAPLApple httptcoS6DviHMrfm httptcoZhOkNl4Gy0,31
9517,2015-04-20,COVER AAPL 12760 BUY AMZN 38980 BUY ATVI 2308 BUY BIDU 21186 More stock tips amp details at httptcoup7UdBevkO,31
9518,2015-04-20,RT nerdcriollo Hoy Apple Inc AAPL cerr a 1276,31
9519,2015-04-20,AAPL  IBM Reports Another Revenue Decline  Update httptcoNe0q6CxjMB,31
9520,2015-04-20,racernic AAPL lotto winna,31
9521,2015-04-20,CSCO vs MSI vs ORCL vs AAPL Compared Across 9 Critical Measures httptcoLX5huooPAu httptcolkbjHoJw75,31
9522,2015-04-20,RT LindaChown2013     AAPL       600  httptcoxSVWWueif4,31
9523,2015-04-20,Microsoft Embraces AppleWatch  MSFT AAPL httptco0ucunrQi6V,31
9524,2015-04-20,True balls AAPL GOOG INTC MTW CAT X C CSCO T SE WU MU WBA httptco8mR4s08jCl httptcoPlz0vVtpz7,31
9525,2015-04-20,AAPL  Calendrier des socits sur 15 jours httptcow1V9UhniDY,31
9526,2015-04-20,RT BIEurope 10 things in tech you need to know today AAPL GOOG httptcoulPrqVSucx,31
9527,2015-04-20,RT gprickril The Apple Watch Is Just Noise Distracting Investors From These Bigger Issues AAPL  httptcoCbaoXH1D0q,31
9528,2015-04-20,AAPL second target primary target hit now waiting to see if it can shift to support httptcovkFCPJ7VnP,31
9529,2015-04-20,AAPL feels like i am riding on a cruise smooth sailing,31
9530,2015-04-20,RT MarketSwingPlay AAPL Bounced hard on pivot  12440 This stock was busy today it stole the show  Retest in process 12850 http,31
9531,2015-04-20,Most active Nasdaqtraded stocks  httptcoDcmCltmqbY AAPL GOOG PCLN K,31
9532,2015-04-21,Dump AAPL Earn 6 per month using our Top 10 Hedge Fund Artificial Intelligence gt httptco8phRy3z8od CNBC SPY QQQ,31
9533,2015-04-21,AAPL  Flat Bias 1171 Buyers httptcol2tOeKXOWC,31
9534,2015-04-21,Free Video Understanding The 30minute Market Update httptco2MCk1bNuUG trading startups stock AAPL money investor angel,31
9535,2015-04-21,IBM revenue fell for a 12th straight quarter but shares are trading at a 6month high httptcoI8DhFPIECF IBM AAPL TWTR,31
9536,2015-04-21,Can Apple Inc Crush Analyst Estimates  Again AAPL httptcoz1EOMhJexl,31
9537,2015-04-21,AAPLApple Inc Watch Shipments Are Go Customers Billed Earlyhttptcoqn1NsvgPl1,31
9538,2015-04-21,Reverse en 56 largos de AAPL a 12747USD perdiendo 28USD IDOP208459  va TTtradertwit httptco50Ot7au9Va,31
9539,2015-04-21,ESF EMINI SP500 Futures TradingSignal DayTrading Monthly Weekly amp Daily Key Support Resistance Levels SPY SPX AAPL ESF ibroker FB,31
9540,2015-04-21,Millionaire trading student httptco57BRWn2qIg made millions learning to trade from httptco0Kj87hsj2y AAPL CNAT ICPT,31
9541,2015-04-21,HACK chart F GM BA MU HPQ JD YY FB Z LMT TSLA LOCO NFLX DDD LNG GPRO ZU AAPL TSLA SSYS BA CYBR httptcoQwiF2sfHL3,31
9542,2015-04-21,Report New Corning Glass Could Be Used In Apple Samsung Phones AAPL GLW  httptcoiYFQzfJ02Z via benzinga,31
9543,2015-04-21,Its about saving timeYESAll under one roofhttptcolGEMLT3GPQAAPL GOOG TWTR fintech UKTech finance httptcoSoV8aTHxIa,31
9544,2015-04-21,AAPL out half at even money  missed the dip there,31
9545,2015-04-21,KineticAnalyst AAPL Apple is 13 of the MG25  Market Guru investor groups index httptcoyOeaKiWhuS,31
9546,2015-04-21,FonsieTrader AAPL A lot of Apple talk on MarketGuru investor group httptcoKNqzgJsSUy,31
9547,2015-04-21,Fous4x2 daytrading DVD review httptcorPNBOtVRaV AAPL FXCM HIMX ASPS AAL CELG SCTY EOPN DEPO PCP,31
9548,2015-04-21,WiperMovement RT ChaytonFalke Chayton Falke YouTube Channel httptco6IJWzyMAGu trading startups stock AAPL money investor a,31
9549,2015-04-21,Time to Buy Apple Again  TickerLens AAPL AAPLApple httptcoS6DviHMrfm httptcoZftdeP2IvD,31
9550,2015-04-21,APPLE Technicals  Daily Levels AAPL aapl httptcoBqTxpjUauK,31
9551,2015-04-22,HerbertRTarlicJ Look at AAPL go I am learning Scaling off at 129 this time,32
9552,2015-04-22,AAPL MCD TMO intraday watchlist,32
9553,2015-04-22,toptickertweets SPY AAPL FB KO MCD USD TSLA BA ENZN YHOO sentiquant 20150422 092515578,32
9554,2015-04-22,Largest Information Technology Return on Assets  1 AAPL  2 IBM  3 V  Chart httptcobGrAIon8ie httptcoCHW01ajqxF,32
9555,2015-04-22,FB AAPL GOOGL certainly the names we focus on our free newsletter httptcohuaLsH8iDZ,32
9556,2015-04-22,Popular Apple Watch App Screenshots Revealed Ahead of Fridays Launch httptcoJL0Eyy9GJN AAPL,32
9557,2015-04-22,Mooeasy AAPL Apple Betting Big On The Camera httptco1K1yU3mfFU,32
9558,2015-04-22,AlanAlsson AAPL Apple Betting Big On The Camera httptco1K1yU3mfFU,32
9559,2015-04-22,AAPL dsghttpstcopLwKxJWtX9 httptcoP0o1DYUbjk,32
9560,2015-04-22,toptickertweets SPY AAPL VLTC FB ENZN TSLA MCD USO GOOG CMG sentiquant 20150422 160013746,32
9561,2015-04-22,RT MJMD edibles Cannabis HEMP THCZ LNKD FB TWTR ETSY MDCN AAPL GPRO SIRI NFLX Weed3 MDBX CANN MNST httptcoafjQXAoRkg,32
9562,2015-04-22,RT weedsglass RT Zinvestmentz RT MJMD edibles Cannabis HEMP THCZ LNKD FB TWTR ETSY MDCN AAPL GPRO SIRI NFLX Weed3 MDBX ,32
9563,2015-04-22,RT ACInvestorBlog Setups for Wednesday httptcov7jg5VHJR6 other stocks to watch AAPL SONS YHOO BABA VLTC KO BA AMGN PRGO MY,32
9564,2015-04-22,ChaytonFalke Free Video Trading Psychology Series Ignorance httptcoUXQCUB2vGg trading startups stock AAPL money investor a,32
9565,2015-04-22,IanNelson9 AAPL Apple is 13 of the MG25  Market Guru investor groups index httptcobwSA3o4Wr0,32
9566,2015-04-22,RT royfberger Eye of the tiger baby GOOG PCLN TWTR FB AAPL EBAY GM DUST BABA httptcoJUFJoVvAWo httptcoHqtnh6rMVJ,32
9567,2015-04-22,AAPL may get denied here,32
9568,2015-04-22,AAPL  Intel Corporation Might Be Bringing a Revolutionary Technology at 10Nanometers httptcoZDA31KuGau,32
9569,2015-04-22,AAPL 135 overnight Going to need a few more days like this for my July OTM calls to be green but we have Mondays earnings bullish,32
9570,2015-04-22,Interested in AAPL checkout our APIs at httpstcoUFkJuxSZRi,32
9571,2015-04-22,AAPL vs QCOM vs INTC vs GOOGL Compared Across 9 Critical Measures httptco8OL4A4saKI httptco5LRn4Uz7jU,32
9572,2015-04-22,Your first green trade for Thursday April 23  httptcotVAT2s0BLc AAPL GOOG PCLN K,32
9573,2015-04-22,SampP100 Stocks Trend MA BK MCD ABT QCOM BMY V ABBV MS AMGN GOOGL IBM VZ EMC USD AAPL KO MDT   httptcocKkr8csQUU,32
9574,2015-04-22,Apple FBR Raises Watch Estimate Sees 2M in PreSales  Tech Trader Daily  Barrons AAPL httptco8NCVwav9c6,32
9575,2015-04-22,AAPL couldnt get to 129,32
9576,2015-04-22,The Fed And The Markets Where To Invest In The Current Environment httptcovEGd1ersYa TLT AIG BIIB GILD AAPL USB JNJ BOND,32
9577,2015-04-23,Noufwpt AAPL Apple is 13 of the MG25  Market Guru investor groups index httptcobwSA3o4Wr0,32
9578,2015-04-23,I understood today how Iwatch can be payment gadget and place AAPL decidedly into payment biz Brilliant,32
9579,2015-04-23,RT IGAus Will Apple reach new alltime highs on April 28 Preview AAPL Earnings with The Next Trade httptcoPD58brl0Sc httpstco,32
9580,2015-04-23,RT 1800ASENNA Logic says SPX will break into the AAPL earnings report on the 27th April httptco30MGy7foKk,32
9581,2015-04-24,Apple Given a 13500 Price Target by Cowen and Company Analysts AAPL httptco5bsztFsETC,32
9582,2015-04-24,What ATampT T and Verizons VZ Slowdown Means for Apple Inc AAPL BTIG AAPL httptcoqH4jb0fvKa,32
9583,2015-04-24,Want to know how to play AAPL ahead of earnings on Monday jimcramers GamePlan has you covered Watch  now CNBC httptcoWaAR0IraHS,32
9584,2015-04-24,Deutsche Bank Previews Apples Earnings httptcoLWVPo0XFC2 AAPL,32
9585,2015-04-24,Whats Wrong With Qualcomm httptco7NcMHAm45Q AAPL APPLE INTC SSNLF TSM QCOM,32
9586,2015-04-24,gwinvesting AAPL Apple Earnings Preview Its All About iPhone Sales Momentum httptcowgOkEn9eme,32
9587,2015-04-24,Mature Calm Rational Nasdaq Surpasses PreBubble High  httptcoYHWXarIROD via dailyfinance AAPL FB GOOGGood news Nasdaq money,32
9588,2015-04-24,After AAPL 13041 all clear to 133,32
9589,2015-04-24,AAPL drip drip drip back to lod,32
9590,2015-04-24,GOOGL AAPL  Theres an Android robot urinating on the Apple logo in Google Maps httptcoBhtQZeLK6a,32
9591,2015-04-24,AAPL watch is coming sooner will it work Spotlight on other watch manufacturers httptcoynEw7kS6jt AppleWatch Markets,32
9592,2015-04-24,JBad1982 AAPL A lot of Apple talk on MarketGuru investor group httptcoKNqzgJsSUy,32
9593,2015-04-24,JustinPulitzer Good to hear on AAPL  What about TSLA  Ping me with the video if you can pls will RT ,32
9594,2015-04-24,RT mattmiller1973 Why doesnt AAPL make an iPhone nano Need it for my motorcycle,32
9595,2015-04-24,RT MonicaPHiguera Las manzanas son buenas para la saludMe encantanAAPL si hay un papel que ha sido benvolo conmigo es eseo que lo,32
9596,2015-04-24,At least my call option for AAPL looks promising FB and UA are both laughing at my face while the indexes soar Because fuck logic,32
9597,2015-04-24,AAPL BUY 5000 AAPL 100 Weeklys MAY1 15 140 CALL 37 LMTAAPL BUY 5000 AAPL 100 JUL 15 115 PUT 182 LMT,32
9598,2015-04-24,A look at slicing up Apple httptcobpPetyoFzt via RiskReversal AAPL,32
9599,2015-04-24,VRX AAPL MCD A Look At Locust Woods Major First Quarter MoveshttptcoewpxkmlhfXVRX AAPL MCD JPM GSK,32
9600,2015-04-24,AppleWatch launches at handful of bigcity boutiques AAPL httptcozrIE1KA2nt,32
9601,2015-04-25,AAPL  Will Googles Android Wear Update Help It Challenge the Apple Watch httptcoAE7zElxEDM,32.5
9602,2015-04-25,How to tame the Apple Watch and more of todays top stories httptcoTy8nlMmTKl AAPL httptcofECI9QoHdK,32.5
9603,2015-04-25,httptcoPrECfzGF2N lt CHOOSE FREEDOM FROM PUMPANDDUMP SCAMS Article on my blog GPRO AMBA TUBE HALO AAPL,32.5
9604,2015-04-25,MarketWatch Apple AAPL is set to report secondquarter earnings Our preview httptcoHnsE7ysmta waiting for monday fascox  AAPL,32.5
9605,2015-04-25,GLUU ExDiv DateClick Here httptcoFt5y0ntHbFAlso See AAPL GNC JRJC VRA stockmarket invest stocks ,32.5
9606,2015-04-25,RT StockHighAlert TEAMBILLIONAIRE Calling All Traders MNKD MAT UUP TRN VALE LOGI GWPH  AAVL FB TWTR GOOG AAPL TO JOIN US amp ,32.5
9607,2015-04-25,APPLE Technicals  Daily Levels AAPL aapl httptcoBqTxpjCzDc,32.5
9608,2015-04-25,Dow stocks AAPL Apple  Daily047 Weekly443 YTD1849 Trend95  100  httptcopBjZclphVJ,32.5
9609,2015-04-25,AAPL  Should Nokia Corporation Launch New Smartphones httptcoYsCg7FxM4I,32.5
9610,2015-04-25,RT MobilePotpurri AppleWatch teardown  AAPL smartwatch wearables httptcoH8rwpqfI43,32.5
9611,2015-04-26,RT OphirGottlieb AAPL EPS is Improving CMLAAPL CMLEPS httptcoYGM7G7d32B httptcoHcG1TKTBeA,32.5
9612,2015-04-26,Read our latest newsletter Apple to report Monday  What to expect httptcoT45zUE8vBR AAPL earnings HFMgame stocks investing,32.5
9613,2015-04-26,RT IGAus Will Apple reach new alltime highs on April 28 Preview AAPL Earnings with The Next Trade httptcoiiudwJWgbU httpstco,32.5
9614,2015-04-26,AAPL Jan 27 earnings announcement price history httptcoQcklwNeO9lhttpstco3Y0kSWFiByi wondercould it go to 140 THIS coming wk,32.5
9615,2015-04-26,1 Would have been nice if NYTs facile analysis of AAPL mkt cap mentioned its not esp favored by institutions httptcoe5qt9d7fX7,32.5
