,Date,Tweets,Prices,Comp,Negative,Neutral,Positive,target
8640,2015-03-18,Hope I win this iPad mini from ValueWalk AAPL httptcor8OMcPIPJL httptcoeK3EYn8ZGH,32.1175,0.7717,0.0,0.544,0.456,2
8641,2015-03-18,AAPLAMD  Apple Is Tinkering With Augmented Reality Too Analyst Says httptcobfDdV3EEVC via hvst,32.1175,0.0,0.0,1.0,0.0,1
8642,2015-03-18,AAPL  Carl Icahn Suffers a Rare Loss httptcohWrrAjHUXE,32.1175,-0.6597,0.519,0.481,0.0,0
8643,2015-03-18,AAPL  MARKET SNAPSHOT US Stocks Fall As Investors Brace For Fed Statement httptcoUn3Xdii4Nm,32.1175,0.0,0.0,1.0,0.0,1
8644,2015-03-18,HAL Opinions Updated Tuesday March 17 2015 90321 PM NKTR NEM AAPL GLD httptcoRnAHogYdbb,32.1175,0.0,0.0,1.0,0.0,1
8645,2015-03-18,The pricing strategy for the Apple Watch is insanely smart AAPL aaplhttptcoCUZT9NhxXa,32.1175,0.4019,0.0,0.803,0.197,2
8646,2015-03-18,Logging into Option Millionaires LIVE chat NOW httptcop8xsJwhCQG GOOG AAPL VIX stocks daytraders httptcoPi1tt4JeOz,32.1175,0.0,0.0,1.0,0.0,1
8647,2015-03-18,RT BarrySchwartzBW Just upgraded to iPhone 6 What the heck was I waiting for AAPL,32.1175,0.0,0.0,1.0,0.0,1
8648,2015-03-18,GOOG AAPL TWTR Tuesday Recap  Update from Option Millionaires  Stock Options Chatroom Stocks fell early and r httptcoAoadBZJSVG,32.1175,0.0,0.0,1.0,0.0,1
8649,2015-03-18,AAPLWill iPhone sales still grow after iPhone 6 series surgehttptcokLFWKP7xcf,32.1175,0.0,0.0,1.0,0.0,1
8650,2015-03-18,OpenOutcrier 40 of AAPL users interested in iwatch  RTRS   they all intersted in LA swamp land too,32.1175,0.4019,0.0,0.856,0.144,2
8651,2015-03-18,Apple Stores Add AppleWatch Charging Bracelets amp TryOn CaseshttptcoLO6Ygvg341AAPL iOS IoT iPhone6 httptcoigo9JDH5re v,32.1175,0.0,0.0,1.0,0.0,1
8652,2015-03-19,Apple Watch Wont Impact The Stock Right Away httptcotBB8ynnvci INTC AAPL,31.875,0.0,0.0,1.0,0.0,1
8653,2015-03-19,RT TweakTown Case Mod Eden shows elegance in a PC build AAPL INTC FB httptcoc0HfnkGnHr httptcoBsx9AsLgs7,31.875,0.4767,0.0,0.819,0.181,2
8654,2015-03-19,RT BloombergTV Apple becomes part of the Dow Jones Industrial Index today but what does it mean httptcoA2SQk8Y8AF AAPL httptc,31.875,0.0,0.0,1.0,0.0,1
8655,2015-03-19,gwinvesting AAPL Apples Sane Advantages httptcoK9mZMgMUpy,31.875,0.3612,0.0,0.667,0.333,2
8656,2015-03-19,AAPL KingDMC Great accomplishment Big ups to Tim Cook and team KingDMC httptcowX70sGeWg9,31.875,0.6249,0.0,0.745,0.255,2
8657,2015-03-19,Hmm interesting RT GoogleFacts 60 of apps in the Apple App Store have never ever been downloaded AAPL,31.875,0.4019,0.0,0.863,0.137,2
8658,2015-03-19,Five Thing That People Will Be Talking About Today  httptcog3giIoFArL AAPL GOOG PCLN K,31.875,0.0,0.0,1.0,0.0,1
8659,2015-03-19,Hope I win this iPad mini from ValueWalk AAPL httptcoVEoY3wS93t httptcoRyxTsUn0Pm,31.875,0.7717,0.0,0.544,0.456,2
8660,2015-03-19,Tickers trending on TWTR in last 1 hour TSLA SBUX FB AAPL GOOG httptcoR9FczZYvE5,31.875,0.0,0.0,1.0,0.0,1
8661,2015-03-19,RT TDANSherrod Shocking Revelation  People Still Like Apple   httptcoSCwlGw7DlJ   AAPL,31.875,-0.0516,0.205,0.606,0.189,0
8662,2015-03-19,RT Hedgology A 1 move in AAPL moves the Dow 66 points Pretty soon were gonna have recessions and bailouts simply because of poor iPh,31.875,0.0258,0.114,0.769,0.117,2
8663,2015-03-19,Piper Jaffray Sees Augmented Reality on Apple Incs AAPL LongTerm Road Map httptcoLD05QDpV12 AAPL,31.875,0.0,0.0,1.0,0.0,1
8664,2015-03-19,GOOGL SAP AAPL AAN wealthmanagement personalfinance httpstco7kfeCoUdpa,31.875,0.0,0.0,1.0,0.0,1
8665,2015-03-19,AAPL INTC GOOGLApple who TAG Heuer will have record year CEOhttptco4OUbLNlk2c,31.875,0.0,0.0,1.0,0.0,1
8666,2015-03-19,Its the next frontier for hackers of course explains CadieThompson AAPL httptcoq60Wklw1wk httptco2U9086Tfd1,31.875,0.0,0.0,1.0,0.0,1
8667,2015-03-19,AAPL  US Stocks Fall After Wednesdays Rally httptcoUaQRNkahLv,31.875,0.0,0.0,1.0,0.0,1
8668,2015-03-19,AAPL  MARKET SNAPSHOT US Stocks Giving Back Some Fedfueled Gains httptconk0Ze32Dan,31.875,0.5859,0.0,0.652,0.348,2
8669,2015-03-19,AAPL  MARKET SNAPSHOT US Stocks Giving Back Some Fedfueled Gains httptcodZVaER6xls,31.875,0.5859,0.0,0.652,0.348,2
8670,2015-03-19,svKatface My last tweet to you AAPL is not using patents Musk says companies use which is a lie One company name would do Just one,31.875,0.0,0.0,1.0,0.0,1
8671,2015-03-19,AAPL  Apples 10000 Watch is Dead on Arrival httptcoLEn8muJb9r,31.875,-0.6486,0.35,0.65,0.0,0
8672,2015-03-19,RT GoogleFacts 60 of apps in the Apple App Store have never ever been downloaded AAPL,31.875,0.0,0.0,1.0,0.0,1
8673,2015-03-19,AAPL  MARKET SNAPSHOT Dow SampP Erase Some Fedfueled Gains But Nasdaq Kisses 5000 httptcotSYTWXhgGm,31.875,0.6908,0.0,0.678,0.322,2
8674,2015-03-19,RAD NFLX News Option volume leader  CBOE AAPL TSLA TWTR RAD FB GILD  httpstcoVeK0JSXJGV  Quote httpstco6OnOdBkixS,31.875,0.0,0.0,1.0,0.0,1
8675,2015-03-19,AAPLWar Of The Chromebooks Google Inc Pixel 2 Vs Acer Chromebook 15httptco2jnVFuI2N5,31.875,0.0,0.0,1.0,0.0,1
8676,2015-03-19,RT 10Xtrading Wall Street Looks Out for More Earnings and Economic Data on ThursdayhttptcoTgO4d4FjqGAAPL LEN MIK NKE,31.875,0.0,0.0,1.0,0.0,1
8677,2015-03-19,Apple Inc AAPL In Talks With ABC CBS And Fox To Deepen Its SetTop Offerings  TickerLens AAPL AAPLApple httptcoQIT9USACl8,31.875,0.0,0.0,1.0,0.0,1
8678,2015-03-19,AAPL  AMZN  BABA  BIDU  CELG  CVX  FB  FSLR  GILD  GLD  GMCR  GOOG  GOOGL  GPRO  GS  IWM  LNKD  NFLX  PCLN  QQQ  SBUX,31.875,0.0,0.0,1.0,0.0,1
8679,2015-03-19,hedgefundclone JerseyDrew SPY and AAPL calls are rocking puts may be in play soon watch for cheapies,31.875,0.34,0.0,0.87,0.13,2
8680,2015-03-19,What will the DOW do tomorrow httptcoRGFWb0kA5h GOOG AAPL FB EBAY options stocks daytrading httptcolve5lbITEB,31.875,0.0,0.0,1.0,0.0,1
8681,2015-03-19,Watching AAPL for another entry Id like to see this gap filled near 125 but who knows On the strong buy list Waiting til next week,31.875,0.7351,0.0,0.795,0.205,2
8682,2015-03-19,Our Penny Stock Picks Gained 500 In 2 Months Subscribe Here For Our New Alerts httptcoeevfDKfVvU AAPL BAC CBIS,31.875,0.3818,0.0,0.867,0.133,2
8683,2015-03-20,Google and Intel partner with Switzerlands Tag Heuer on smartwatch  httptcoKpAxkkkxUB AAPL GOOG PCLN K,31.475,0.0,0.0,1.0,0.0,1
8684,2015-03-20,Apple Inc Deserves A Higher Multiple Morgan Stanley AAPL httptco97NfUIpxD4,31.475,0.0,0.0,1.0,0.0,1
8685,2015-03-20,AAPL Apple Inc Deserves A Higher Multiple Morgan Stanley httptcojKZK1JAvMF,31.475,0.0,0.0,1.0,0.0,1
8686,2015-03-20,RT HedgeBz Apple bumps ATampT out of 30 blue chips in Dow Jones Industrial Average AAPL T  httptcoirsGAroSLQ httptcoAJBRDmu6Jj,31.475,0.0,0.0,1.0,0.0,1
8687,2015-03-20,AAPL Cash from Operations and Valuation Trends httptco7r7UX9f2i2 httpstcoRYGZp9u0k1,31.475,0.0,0.0,1.0,0.0,1
8688,2015-03-20,AAPL On 15 minute 200 sma httptcoLugcrlVM1f,31.475,0.0,0.0,1.0,0.0,1
8689,2015-03-20,RT BruniCharting New Post How I Use RSI on DormRoomCap httptcospatJtRKp2 SPY KOL AAPL MOO,31.475,0.0,0.0,1.0,0.0,1
8690,2015-03-20,Hope I win this iPad mini from ValueWalk AAPL httptcouLM6BFy7bM httptcoaSsMDxfy5t,31.475,0.7717,0.0,0.544,0.456,2
8691,2015-03-20,Free Video Understanding The 30minute Market Update httptco2MCk1bNuUG trading startups stock AAPL money investor angel,31.475,0.5106,0.0,0.809,0.191,2
8692,2015-03-20,Is Apple Cheating On The Dividends httptcoKoh1pThjIK AAPL APPLE,31.475,-0.5574,0.31,0.69,0.0,0
8693,2015-03-20,Wondering why AAPL did that at close A normal Friday  Ready to rip Monday,31.475,0.3612,0.0,0.828,0.172,2
8694,2015-03-20,Reparations for the EDGE network RT TheStreet Applekicking out ATampTto join Dow Jones Industrial Average httptco3vX9BWUeiZ AAPL T,31.475,0.296,0.0,0.879,0.121,2
8695,2015-03-20,AAPL  The Inspiration Fund  2014s Letter httptcogvaWdFEJYL,31.475,0.5267,0.0,0.638,0.362,2
8696,2015-03-20,AAPL  The Inspiration Fund  2014s Letter httptcoNGBSZ5iBlU,31.475,0.5267,0.0,0.638,0.362,2
8697,2015-03-20,RT QQQ Algos triggered SELL in SIGMAX CROSSFINDER ATS LX  0935 PT 10800 GOOG BABA FB  BIDU GPRO NFLX TSLA AAPL HFT Quant,31.475,0.0,0.0,1.0,0.0,1
8698,2015-03-20,Apples next big thing might not be the stuff of rumors AAPL aaplhttptcoofpebbvKDV,31.475,0.0,0.0,1.0,0.0,1
8699,2015-03-20,60 of apps in the Apple App Store have never ever been downloaded AAPL,31.475,0.0,0.0,1.0,0.0,1
8700,2015-03-20,RT MARC FABER When Indices hit all time high I take my money and run NFLX GOOG BABA FB  BIDU GPRO TSLA AAPL QQQ,31.475,0.0,0.0,1.0,0.0,1
8701,2015-03-20,RT TickerLensAAPL Apple Inc Could Crush the OvertheTop TV Market httptcobrkywXZPW1 AAPL,31.475,-0.1531,0.127,0.873,0.0,0
8702,2015-03-20,AAPL EPS Trend httptcovN6v1jdTjL httpstcoVIPBV46cTF,31.475,0.0,0.0,1.0,0.0,1
8703,2015-03-20,Setup Watchlist GLDBIDUTWTRAAPL httptco3Fl3XBxRGD,31.475,0.0,0.0,1.0,0.0,1
8704,2015-03-20,AAPL ClayTrader   UWTI Video Chart 032015   ClayTrader httptconxChPen6tI,31.475,0.0,0.0,1.0,0.0,1
8705,2015-03-20,Hope I win this iPad mini from ValueWalk AAPL httptcogVXpxvtTz7 httptcoaLt5Bj3TkZ,31.475,0.7717,0.0,0.544,0.456,2
8706,2015-03-20,There goes the put options for AAPL ,31.475,0.0,0.0,1.0,0.0,1
8707,2015-03-20,knackofflying AAPL Is Apple Cheating On The Dividends httptco8202pBBb19,31.475,-0.5574,0.31,0.69,0.0,0
8708,2015-03-20,RT TheStreet Appleis kicking out ATampTto join theDow Jones Industrial Average httptcoBghdyAVOW4 AAPL T,31.475,0.296,0.0,0.845,0.155,2
8709,2015-03-20,RT SAlphaAAPL Apple Selects An Intel Modem A Glimpse Of The Future httptcoHpqJyHA7it INTC NVDA QCOM AAPL,31.475,0.0,0.0,1.0,0.0,1
8710,2015-03-20,IBDinvestors All eyes have been on AppleWatch but what is Google cooking up next httptcoTnb4bLTVHY AAPL GOOGL,31.475,0.0,0.0,1.0,0.0,1
8711,2015-03-20,Hope I win this iPad mini from ValueWalk AAPL httptcolsjOr4E4mz httptcoKmi3fSour2,31.475,0.7717,0.0,0.544,0.456,2
8712,2015-03-20,APPLE Technicals  Daily Levels AAPL aapl httptco2cBJ4CQzWG,31.475,0.0,0.0,1.0,0.0,1
8713,2015-03-20,AAPL counter trended 12590 159 after hours pushed back up 064 nice UP MONDAY GO AAPL GOAAPL TV sure,31.475,0.6249,0.0,0.769,0.231,2
8714,2015-03-20,Why Apple Makes DowRelated ETFs Relevant Again AAPL T DIA GS SPY DOG  httptcoy1XOMCG85P,31.475,0.0,0.0,1.0,0.0,1
8715,2015-03-20,AAPLApple Given a 15000 Price Target at Stifel Nicolaus AAPLhttptco19C8fRPItV,31.475,0.0,0.0,1.0,0.0,1
8716,2015-03-20,gotta love how TSLA upgrades its cars functionality via OS updates Its the AAPL of automotives and elonmusk is basically Tony Stark,31.475,0.6369,0.0,0.833,0.167,2
8717,2015-03-20,RT SAlphaAAPL Apple Uniquely Well Positioned For The Future Of TV httptcoRIyHiKW00I CMCSA DIS DISH FOX CMCSK AAPL,31.475,0.2732,0.0,0.89,0.11,2
8718,2015-03-21,Top 5 Stocks of 2015 Free HD Video GOOGL AAPL TSLA SSYS VXX VIX SPY SPX stocks httptcoM2rcBOWo2Z httptcoLeUiagtKq5,31.63875,0.6249,0.0,0.758,0.242,2
8719,2015-03-21,RT tradingview AAPL  Waiting for perfect entry before ER  httpstcomXncg3DiQG,31.63875,0.5719,0.0,0.709,0.291,2
8720,2015-03-21,AAPL  Siri I Want a Revamped Apple TV httptcoR1lfRULdWh,31.63875,0.0772,0.0,0.822,0.178,2
8721,2015-03-21,RT financialbuzz February 13 2015  LIVE from the NYSE the LATEST From AAPL TSLA PEP EXPE OWW PCLN httptcoxUSGYHhP3s,31.63875,0.0,0.0,1.0,0.0,1
8722,2015-03-21,AAPL  Govcoin IBM And Intel Flirt With The Blockchain httptcoBhDpD0WBtH,31.63875,0.0,0.0,1.0,0.0,1
8723,2015-03-21,RT SoftwareTes AnalystQuality  AAPL  amp India,31.63875,0.0,0.0,1.0,0.0,1
8724,2015-03-21,RT nanexllc The last second of trading in Apple today HFT liquidity at its finest AAPL httptcoeXIrEKwydr,31.63875,0.0,0.0,1.0,0.0,1
8725,2015-03-21,Hope I win this iPad mini from ValueWalk AAPL httptcovlALtGWvXT httptcoSN1mWiyWnR,31.63875,0.7717,0.0,0.544,0.456,2
8726,2015-03-21,This is getting old  AAPL whips up market doesnt make any gets everyone toward in line to preorder Product will be mailed Gunntwitt,31.63875,0.0,0.0,1.0,0.0,1
8727,2015-03-21,Hope I win this iPad mini from ValueWalk AAPL httptconJfFHgoNQz httptcobZqy2fbjft,31.63875,0.7717,0.0,0.544,0.456,2
8728,2015-03-21,RT kirillklip Dyson Invests In Solid State Lithium Batteries Sakti3 Presentation httpstco0loBhWexGJ AAPL TSLA GM F ILHMF LIT,31.63875,0.1531,0.0,0.909,0.091,2
8729,2015-03-21,AAPL active relative volume 181 1H 400 PM nasdaq NDX SPY,31.63875,0.4019,0.0,0.787,0.213,2
8730,2015-03-21,International Lithium builds raw material supply chain for Ganfeng Lithium httpstcowVm4tSb8eQ TSLA AAPL LIT ILHMF TRRXF,31.63875,0.0,0.0,1.0,0.0,1
8731,2015-03-21,Lots of chatter about AAPL watch training But if interface isnt intuitive enough to master in 510 minutes it has serious problems,31.63875,-0.4588,0.167,0.833,0.0,0
8732,2015-03-21,RT StockTwits The 5 largest tech companies today vs the 5 largest during the Dot Com bubble gt httptco9tFV8uDH9UAAPL MSFT http,31.63875,0.2732,0.0,0.896,0.104,2
8733,2015-03-21,StockNerds heres your blueprint video wall the stock buypts options ideas  what we bought this wk httptcoXSYY7J34X7 AAPL STUDY,31.63875,0.0,0.0,1.0,0.0,1
8734,2015-03-21,What the fk happened 2 AAPL 15 mins in2 the close Stock plummets 23 from 128 to 125 and then closes at 12590 Quadruple witching,31.63875,0.0,0.0,1.0,0.0,1
8735,2015-03-21,RT financialbuzz LIVE from the NYSE the Latest from TGT BAC GS AAPL JPM C and MORE Finance News Market httptco9BUrJw7Cp5,31.63875,0.0,0.0,1.0,0.0,1
8736,2015-03-21,AAPL s Wild Move into the Close on Friday March 20 httpstco2TgHbbWv5g ltexcellent explanation Btw Apple split was 71 not 61,31.63875,0.0,0.0,1.0,0.0,1
8737,2015-03-21,Hope I win this iPad mini from ValueWalk AAPL httptcoYgD8WnK7S7 httptcostE4zMTUhI,31.63875,0.7717,0.0,0.544,0.456,2
8738,2015-03-21,Apple Inc AAPL Releases Security Update 2015003 AAPL httptco0LaGt5tL0u,31.63875,0.34,0.0,0.769,0.231,2
8739,2015-03-22,RT StockTwits This is what happened to Apple just a few minutes before Fridays closing bell gt httptcot5wytCO2yJ AAPL httptco,31.63875,0.2732,0.0,0.896,0.104,2
8740,2015-03-22,RT amalerts AAPL active relative volume 246 1H 700 AM nasdaq NDX SPY,31.63875,0.4019,0.0,0.816,0.184,2
8741,2015-03-22,FITZSTOCK2004 AAPL update httptcov8NpxbYrL5 Awesome charting Also notice no triggers for 3mos x 2 dont fall in love w1 stock,31.63875,-0.12,0.226,0.608,0.166,0
8742,2015-03-22,True balls AAPL GOOG INTC MTW CAT X C CSCO T SE WU MU WBA httptco8mR4s08jCl httptcoIroTLlLpTT,31.63875,0.4215,0.0,0.823,0.177,2
8743,2015-03-22,Hope I win this iPad mini from ValueWalk AAPL httptco6cQZwFyJ8l httptcoDsQHd0u1Kw,31.63875,0.7717,0.0,0.544,0.456,2
8744,2015-03-22,AAPLCNBC Are Swiss watchmakers afraid of Applehttptcol8FusLTrLn,31.63875,0.0,0.0,1.0,0.0,1
8745,2015-03-22,RT FoolFunds Why did AAPL buy Beats Streaming music revenue now bigger than physical music sales and closing fast on digital downloads,31.63875,0.0,0.0,1.0,0.0,1
8746,2015-03-22,This proves Japan is back Sharp Crystal SHCAY AAPL BBRY SNE NOK httptcoq476FzC0Az technology CNBCtech httptcojcVG2fXAw1,31.63875,0.0,0.0,1.0,0.0,1
8747,2015-03-22,Apple AAPL TV revamp coming in June with Siri and App Store httptco5KbpyVzDSB,31.63875,0.0,0.0,1.0,0.0,1
8748,2015-03-22,85 of iPhone 6 Owners Dont Use Apple Pay Should Apple Inc Be Worried httptcorObOOVUpQM  AAPL,31.63875,-0.2273,0.133,0.788,0.079,0
8749,2015-03-22,RT kirillklip Dyson Invests In Solid State Lithium Batteries Sakti3 Presentation httpstco0loBhWexGJ AAPL TSLA GM F ILHMF LIT,31.63875,0.1531,0.0,0.909,0.091,2
8750,2015-03-22,AAPL pulled some good coin out of the current trade I have Hourly chart levels watching partial position httptcoXYKsi565CF,31.63875,0.4404,0.0,0.854,0.146,2
8751,2015-03-22,Hope I win this iPad mini from ValueWalk AAPL httptcovQlE33mhcK httptcoLBJ7hcx6We,31.63875,0.7717,0.0,0.544,0.456,2
8752,2015-03-22,ClayTrader   AAPL Video Chart 032015   httptcowzdNGCOLdx,31.63875,0.0,0.0,1.0,0.0,1
8753,2015-03-23,Analyst Cools on AAPL AppleWatch and iPad Sales but Sees Huge iPhone Gains httptcoMCQpP8OVBA,31.8025,0.7227,0.0,0.665,0.335,2
8754,2015-03-23,RT StockTwits This is what happened to AAPL just a few minutes before Fridays close gt httptcoSgLr1jJCFO httptcoyE0YefIyWP,31.8025,0.2732,0.0,0.884,0.116,2
8755,2015-03-23,Now would be a good time to buy AAPL calls Remember earnings are next month,31.8025,0.4404,0.0,0.818,0.182,2
8756,2015-03-23,Free Video Trading Psychology Series Greed httptco7g9zUTSNMp trading startups stock AAPL money investor angel,31.8025,0.1531,0.15,0.667,0.183,2
8757,2015-03-23,The Closing Bell is out httptcorQE910SvNL EURUSD GBPUSD USDJPY AUDUSD SPY TWTR GPRO YHOO LNKD FB AAPL BRD CAT WLT LNKD,31.8025,0.0,0.0,1.0,0.0,1
8758,2015-03-23,RT wlstcom Cowen amp Co Believes AAPL Still Has Room to Grow  TickerLens AAPL AAPLApple httptcoS6DviI426U httptcoO2RDsK0stq,31.8025,0.0,0.0,1.0,0.0,1
8759,2015-03-23,AAPL 1T market cap stories still getting floated around,31.8025,0.0,0.0,1.0,0.0,1
8760,2015-03-23,Great to see my old editor tetzeli on SquawkAlley talking becomingstevejobs AAPL,31.8025,0.6249,0.0,0.728,0.272,2
8761,2015-03-23,AAPL 12765 key resistance,31.8025,0.0,0.0,1.0,0.0,1
8762,2015-03-23,in AAPL amp FB puts tight stop,31.8025,-0.296,0.268,0.732,0.0,0
8763,2015-03-23,AAPL  Apple TV Is Finally Getting a Makeover httptcouXTb7YvfLv,31.8025,0.0,0.0,1.0,0.0,1
8764,2015-03-23,RT NickAspras jimcramer  Jimu need to reclassify CELG GILD amp REGN as u do AAPLinvestments for the long term Imagine 5 yrs fro,31.8025,0.0,0.0,1.0,0.0,1
8765,2015-03-23,AAPLPiper Jaffrays Gene Munster Discusses Apple Watchhttptco819NTluLLi,31.8025,0.0,0.0,1.0,0.0,1
8766,2015-03-23,asisegal AAPL A Logical Reason Why Apple Will Use An Intel Modem httptcozrPzIZZV2H,31.8025,0.0,0.0,1.0,0.0,1
8767,2015-03-23,Three things worth watching today including how small caps act at an alltime high httptcoixDbMgMfW7 IWM AAPL LGF,31.8025,0.2263,0.0,0.899,0.101,2
8768,2015-03-23,Mr Jump Review  The New Flappy Bird httptcoeXuie02CwA TouchArcade AAPL httptcofqi8Q3yyss,31.8025,0.0,0.0,1.0,0.0,1
8769,2015-03-23,And if you are longer term investor buy AAPL or GOOGL over BBRY Ride the trend it is your friend here,31.8025,0.4939,0.0,0.862,0.138,2
8770,2015-03-24,BiznessOutlook AAPL Goldman Buy during buyback blackout period httptcoWRqGNOxuEA,31.672501,0.0,0.0,1.0,0.0,1
8771,2015-03-24,knackofflying AAPL Goldman Buy during buyback blackout period httptcoWRqGNOxuEA,31.672501,0.0,0.0,1.0,0.0,1
8772,2015-03-24,Commented on BlackBerry Even The Bulls Are Giving Up On Hardware httptcoMGpzQdeqmm BBRY AAPL IBM,31.672501,0.34,0.0,0.854,0.146,2
8773,2015-03-24,RT MakeMoneyLegend This guy has made 50000 since he first bought Apple shares  AAPL httptcocooI3nsy5P,31.672501,0.296,0.0,0.864,0.136,2
8774,2015-03-24,AAPL  5 Changing Trends  Cramers Mad Money 32315 httptcok0G0m1ZDX0,31.672501,-0.4939,0.314,0.686,0.0,0
8775,2015-03-24,RT AppleReporter What Apples Website Looked Like in 1998httptco3kZuRREK22AAPL Internet 1990s Netscape iPhone6 httptcoNY,31.672501,0.3612,0.0,0.839,0.161,2
8776,2015-03-24,RT longrundata trending on longrundata MO JNJ KO T O MCD AAPL VFINX SPY PG dividends,31.672501,0.0,0.0,1.0,0.0,1
8777,2015-03-24,RT globeandmail Apples drive for world auto dominance spooks the industry httptcoknLWB6ZaYC globetechnology AAPL tech,31.672501,0.2023,0.0,0.886,0.114,2
8778,2015-03-24,RT gneffa Market cap de AAPL vs otras empresas No deja de asombrarme httptcormhBzIn94E,31.672501,-0.296,0.145,0.855,0.0,0
8779,2015-03-24,Time to make some money Have a blessed day And pay no attention to the man behind that curtain IBB SPY SPX VXX VIX AAPL,31.672501,0.3182,0.126,0.737,0.137,2
8780,2015-03-24,RT GaryThomson14 Apple soon to be worth more than 1tn AAPL is up in accordance with this bullish forecast httptcovuKAA0QRVa SP,31.672501,0.2263,0.0,0.913,0.087,2
8781,2015-03-24,waltmossberg A 45 Apple Watch Yep Cheap knockoffs are already being sold in China amp recode has pix httptcooL4qiLnFnx   AAPL,31.672501,0.296,0.0,0.891,0.109,2
8782,2015-03-24,jacobwohl AAPL is the closest thing to a sure bet there is WohlCapital WohlOfWallSt Cant lose,31.672501,0.5511,0.0,0.74,0.26,2
8783,2015-03-24,Apple TV gains TED Talks Tastemade and Young Hollywood channels httptco3m6qfH5cb8 iDownloadBlog AAPL httptconyFJLrYrUk,31.672501,0.34,0.0,0.844,0.156,2
8784,2015-03-24,RT LuminousChao TalkMarkets Cantor Fitzgerald First To Predict 1 Trillion Market Value For Apple AAPL  httptcoSb8UHTsMvJ,31.672501,0.34,0.0,0.854,0.146,2
8785,2015-03-24,THE BINARY OPTIONS COMPETITION WIN 100000 httptcoQEwKoFFlNt LNKD AAPL GOOGL GOOLD bones options forex forextrading Bonus,31.672501,0.8415,0.0,0.635,0.365,2
8786,2015-03-24,Myth Vs Reality With Apples Stock Buyback httptcozzFG7XCbzt AAPL,31.672501,0.0,0.0,1.0,0.0,1
8787,2015-03-24,RT StockTwits The white line is AAPLThe bars are QQQThe Nasdaq cant move without Apple httptcoJXQIONh0Nd httptcoOGGX9B,31.672501,0.0,0.0,1.0,0.0,1
8788,2015-03-24,RT FennyFen zerohedge dont forget to place your AAPL short at 35859999999999,31.672501,0.1695,0.0,0.868,0.132,2
8789,2015-03-24,ILCtsxv swetrader Why Apple is working on a car AAPL httptcoNSHZy68kuT lithium,31.672501,0.0,0.0,1.0,0.0,1
8790,2015-03-24,RT NASDAQ Nasdaq congratulates Apple Inc on joining the Dow Jones Industrial Average AAPL IgniteYourAmbition DJI httptcoi26STOok,31.672501,0.0,0.0,1.0,0.0,1
